_id,Province_E,Province,Disposal name,Address,Operator Name,Latitude,longitude,Disposal Process,area(m^3),Disposal Process group
2138,Udon Thani,อุดรธานี,สถานที่กำจัดขยะมูลฝอย ทต.ภูผาแดง,บ้านโนนสำราญ  ม.5  ต.หนองอ้อ อ.หนองวัวซอ จ.อุดรธานี 41220,ทต.ภูผาแดง,17.1695,102.5549,เทกอง,41600.0,Dumping
2139,Udon Thani,อุดรธานี,สถานที่กำจัดขยะมูลฝอย  อบต.หนองอ้อ,บ้านคำหมากคูน  ม.4  ต.หนองอ้อ อ.หนองวัวซอ จ.อุดรธานี 41220,อบต.หนองอ้อ,17.2118,102.6094,เทกอง,83200.0,Dumping
2140,Udon Thani,อุดรธานี,สถานที่กำจัดขยะมูลฝอย  ทต.แสงสว่าง,บ้านแสงสว่าง ม.6  ต.แสงสว่าง อ.หนองแสง จ.อุดรธานี 41340,ทต.แสงสว่าง,17.1361,102.8232,เทกอง,19200.0,Dumping
2141,Udon Thani,อุดรธานี,สถานที่กำจัดขยะมูลฝอย  อบต.ทับกุง,บ้านทับกุง  ม.3 ถ.ทับกุงวัดถ้ำเกีย ต.ทับกุง อ.หนองแสง จ.อุดรธานี 41340,อบต.ทับกุง,17.1533,102.7587,เทกอง,3360.0,Dumping
2142,Udon Thani,อุดรธานี,สถานที่กำจัดขยะมูลฝอย อบต.แสงสว่าง,144 บ้านท่ายม  ม.8 ถ.ห้วยเกิ้ง ท่ายม ต.แสงสว่าง อ.หนองแสง จ.อุดรธานี 41340,อบต.แสงสว่าง,17.1376,102.7945,เทกอง,800.0,Dumping
2143,Udon Thani,อุดรธานี,บอขยะทต.บ้านเชียง,บ้านเชียง  ม.9 ถ.นครศรีนคร ต.บ้านเชียง อ.หนองหาน จ.อุดรธานี 41130,ทต.บ้านเชียง,17.3999,103.2135,เทกอง,33600.0,Dumping
2144,Udon Thani,อุดรธานี,สถานที่กำจัดขยะมูลฝอย ทต.ผักตบ,บ้านป่าก้าว  ม.6  ต.ผักตบ อ.หนองหาน จ.อุดรธานี 41130,ทต.ผักตบ,17.3962,103.0189,เทกอง,9148.0,Dumping
2145,Udon Thani,อุดรธานี,สถานที่กำจัดขยะมูลฝอย อบต.หนองหาน,บ้านโสกหมู  ม.19  ต.หนองหาน อ.หนองหาน จ.อุดรธานี 41130,อบต.หนองหาน,17.3942,103.1162,เทกอง,41240.0,Dumping
2146,Udon Thani,อุดรธานี,สถานที่กำจัดขยะมูลฝอย อบต.ดอนหายโศก,บ้านหนองกล้า  ม.6  ต.ดอนหายโศก อ.หนองหาน จ.อุดรธานี 41130,อบต.ดอนหายโศก,17.4399,103.0068,เทกอง,8000.0,Dumping
2147,Udon Thani,อุดรธานี,สถานที่กำจัดขยะมูลฝอย อบต.พังงู,บ้านเรืองชัย  ม.7  ต.พังงู อ.หนองหาน จ.อุดรธานี 41130,อบต.พังงู,17.2750,103.0926,เทกอง,40000.0,Dumping
2148,Udon Thani,อุดรธานี,สถานที่กำจัดขยะมูลฝอย อบต.สะแบง,บ้านดงวังพัง  ม.5  ต.สะแบง อ.หนองหาน จ.อุดรธานี 41130,อบต.สะแบง,17.4977,103.1099,เผากลางแจ้ง,34376.0,Inceration
2149,Udon Thani,อุดรธานี,บ่อยะอบต.สร้อยพร้าว,บ้านวังฮาง ม.11  ต.สร้อยพร้าว อ.หนองหาน จ.อุดรธานี 41130,อบต.สร้อยพร้าว,17.4493,103.068,เผากลางแจ้ง,17600.0,Inceration
2150,Udon Thani,อุดรธานี,สถานที่กำจัดขยะมูลฝอย ทต.หนองไผ่,บ้านหายโศก  ม.10  ต.หนองไผ่ อ.หนองหาน จ.อุดรธานี 41130,ทต.หนองไผ่,17.2761,103.06,เทกอง,48000.0,Dumping
2151,Udon Thani,อุดรธานี,สถานที่กำจัดขยะมูลฝอย  อบต.เพ็ญ หมู่17,บ้านโนนยาง ม.17  ต.เพ็ญ อ.เพ็ญ จ.อุดรธานี 41150,อบต.เพ็ญ,17.6681,102.9267,เทกอง,3200.0,Dumping
2152,Udon Thani,อุดรธานี,สถานที่กำจัดขยะมูลฝอย  อบต.เพ็ญ บ้านนาส่อน ,บ้านนาส่อน ม.3  ต.เพ็ญ อ.เพ็ญ จ.อุดรธานี 41150,อบต.เพ็ญ,17.6298,102.9624,เทกอง,48000.0,Dumping
2153,Udon Thani,อุดรธานี,สถานที่กำจัดขยะมูลฝอย  อบต.หนองหัวคู,บ้านสะคุ  ม.7  ต.หนองหัวคู อ.บ้านผือ จ.อุดรธานี 41160,อบต.หนองหัวคู,17.6236,102.5879,เทกอง,6400.0,Dumping
2154,Udon Thani,อุดรธานี,สถานที่กำจัดขยะมูลฝอย อบต.คำเลาะ หมู่6,เขตรอยต่อระหว่างบ้านวังชมภู ม.6 และบ้านดงพัฒนา  ม.6  ต.คำเลาะ อ.ไชยวาน จ.อุดรธานี 41290,อบต.คำเลาะ ,17.1768,103.3521,เทกอง,2460.0,Dumping
2155,Udon Thani,อุดรธานี,สถานที่กำจัดขยะมูลฝอย อบต.ท่าลี่ ม.6,บ้านนาทับ  ม.6  ต.ท่าลี่ อ.กุมภวาปี จ.อุดรธานี 41110,อบต.ท่าลี่,16.9207,103.0867,เผากลางแจ้ง,6400.0,Inceration
2156,Udon Thani,อุดรธานี,สถานที่กำจัดขยะมูลฝอย อบต.ทมนางาม ม.8,บ้านหนองไผ่ล้อม  ม.8  ต.ทมนางาม อ.โนนสะอาด จ.อุดรธานี 41240,อบต.ทมนางาม,16.8882,102.9328,เทกอง,1600.0,Dumping
2157,Udon Thani,อุดรธานี,สถานที่กำจัดขยะมูลฝอย อบต.ทมนางาม ม.2,บ้านทมป่าข่า  ม.2  ต.ทมนางาม อ.โนนสะอาด จ.อุดรธานี 41240,อบต.ทมนางาม,16.9093,103.012,เทกอง,1600.0,Dumping
2158,Udon Thani,อุดรธานี,สถานที่กำจัดขยะมูลฝอย อบต.ทมนางาม ม.5,บ้านนาดสถาพร  ม.5  ต.ทมนางาม อ.โนนสะอาด จ.อุดรธานี 41240,อบต.ทมนางาม,16.9088,102.9773,เทกอง,800.0,Dumping
2159,Udon Thani,อุดรธานี,สถานที่กำจัดขยะมูลฝอย อบต.จำปาโมง ม.3 ,บ้านจำปาดง ม.3  ต.จำปาโมง อ.บ้านผือ จ.อุดรธานี 41160,อบต.จำปาโมง,17.6235,102.3898,เทกอง,2400.0,Dumping
2160,Udon Thani,อุดรธานี,สถานที่กำจัดขยะมูลฝอย อบต.จอมศรี ม.15 (ของเอกชน) (บ่อใหม่),บ้านโนนแสงจันทร์  ม.15  ต.จอมศรี อ.เพ็ญ จ.อุดรธานี 41150,เอกชนอบต.จอมศรี,17.8392,102.9137,เผากลางแจ้ง,51200.0,Inceration
2161,Krung Thep Maha Nakhon (Bangkok),กรุงเทพมหานคร,สถานีขนถ่ายสายไหม,ถนนสุขาภิบาล 5 ซ. 42 แขวงออเงิน เขตสายไหม กทม. 10220,บ.วัสดุภัณฑ์ธุรกิจ จำกัด,13.8919,100.66,สถานีขนถ่ายขยะมูลฝอย,0.0,Transfer & Mixed Methods
