Solid waste,Province,Unit Measure,TIME_PERIOD,OBS_VALUE
Recycled solid waste,Pathum Thani,Tons per day,2563,166.6
Recycled solid waste,Pathum Thani,Tons per day,2564,161.0
Recycled solid waste,Pathum Thani,Tons per day,2565,350.0
Recycled solid waste,Chai Nat,Tons per day,2556,90.35
Recycled solid waste,Chai Nat,Tons per day,2557,26.0
Recycled solid waste,Chai Nat,Tons per day,2558,150.0
Recycled solid waste,Chai Nat,Tons per day,2559,135.11
Recycled solid waste,Chai Nat,Tons per day,2560,121.0
Recycled solid waste,Chai Nat,Tons per day,2561,126.22
Recycled solid waste,Chai Nat,Tons per day,2562,208.53
Recycled solid waste,Chai Nat,Tons per day,2563,127.5
Recycled solid waste,Chai Nat,Tons per day,2564,129.0
Recycled solid waste,Chai Nat,Tons per day,2565,180.0
Recycled solid waste,Sakon Nakhon,Tons per day,2556,184.61
Recycled solid waste,Sakon Nakhon,Tons per day,2557,250.0
Recycled solid waste,Sakon Nakhon,Tons per day,2558,320.0
Recycled solid waste,Sakon Nakhon,Tons per day,2559,395.81
Recycled solid waste,Sakon Nakhon,Tons per day,2560,388.0
Recycled solid waste,Sakon Nakhon,Tons per day,2561,465.34
Recycled solid waste,Sakon Nakhon,Tons per day,2562,924.77
Recycled solid waste,Sakon Nakhon,Tons per day,2563,497.3
Recycled solid waste,Sakon Nakhon,Tons per day,2564,480.0
Recycled solid waste,Sakon Nakhon,Tons per day,2565,500.0
Recycled solid waste,Phrae,Tons per day,2556,143.79
Recycled solid waste,Phrae,Tons per day,2557,80.0
Recycled solid waste,Phrae,Tons per day,2558,82.0
Recycled solid waste,Phrae,Tons per day,2559,88.88
Recycled solid waste,Phrae,Tons per day,2560,93.0
Recycled solid waste,Phrae,Tons per day,2561,121.87
Recycled solid waste,Phrae,Tons per day,2562,192.48
Recycled solid waste,Phrae,Tons per day,2563,129.0
Recycled solid waste,Phrae,Tons per day,2564,121.0
Recycled solid waste,Phrae,Tons per day,2565,140.0
Recycled solid waste,Chumphon,Tons per day,2556,7.77
Recycled solid waste,Chumphon,Tons per day,2557,10.0
Recycled solid waste,Chumphon,Tons per day,2558,8.0
Recycled solid waste,Chumphon,Tons per day,2559,32.65
Recycled solid waste,Chumphon,Tons per day,2560,176.0
Recycled solid waste,Chumphon,Tons per day,2561,177.23
Recycled solid waste,Chumphon,Tons per day,2562,406.02
Recycled solid waste,Chumphon,Tons per day,2563,133.8
Recycled solid waste,Chumphon,Tons per day,2564,145.0
Recycled solid waste,Chumphon,Tons per day,2565,200.0
Recycled solid waste,Satun,Tons per day,2556,103.96
Recycled solid waste,Satun,Tons per day,2557,130.0
Recycled solid waste,Satun,Tons per day,2558,140.0
Recycled solid waste,Satun,Tons per day,2559,149.89
Recycled solid waste,Satun,Tons per day,2560,178.0
Recycled solid waste,Satun,Tons per day,2561,182.58
Recycled solid waste,Satun,Tons per day,2562,180.71
Recycled solid waste,Satun,Tons per day,2563,208.0
Recycled solid waste,Satun,Tons per day,2564,198.0
Recycled solid waste,Satun,Tons per day,2565,166.0
Improperly disposed solid waste,Krung Thep Maha Nakhon (Bangkok),Tons per day,2556,0.0
Improperly disposed solid waste,Krung Thep Maha Nakhon (Bangkok),Tons per day,2557,0.0
Improperly disposed solid waste,Krung Thep Maha Nakhon (Bangkok),Tons per day,2558,0.0
Improperly disposed solid waste,Krung Thep Maha Nakhon (Bangkok),Tons per day,2559,0.0
Improperly disposed solid waste,Krung Thep Maha Nakhon (Bangkok),Tons per day,2560,0.0
Improperly disposed solid waste,Krung Thep Maha Nakhon (Bangkok),Tons per day,2561,0.0
Improperly disposed solid waste,Krung Thep Maha Nakhon (Bangkok),Tons per day,2562,0.0
Improperly disposed solid waste,Krung Thep Maha Nakhon (Bangkok),Tons per day,2563,0.0
Improperly disposed solid waste,Krung Thep Maha Nakhon (Bangkok),Tons per day,2564,0.0
Improperly disposed solid waste,Krung Thep Maha Nakhon (Bangkok),Tons per day,2565,0.0
Improperly disposed solid waste,Nong Bua Lam Phu,Tons per day,2556,284.46
Improperly disposed solid waste,Nong Bua Lam Phu,Tons per day,2557,222.0
Improperly disposed solid waste,Nong Bua Lam Phu,Tons per day,2558,368.0
Improperly disposed solid waste,Nong Bua Lam Phu,Tons per day,2559,222.69
Improperly disposed solid waste,Nong Bua Lam Phu,Tons per day,2560,95.0
Improperly disposed solid waste,Nong Bua Lam Phu,Tons per day,2561,119.71
Improperly disposed solid waste,Nong Bua Lam Phu,Tons per day,2562,107.25
Improperly disposed solid waste,Nong Bua Lam Phu,Tons per day,2563,152.4
Improperly disposed solid waste,Nong Bua Lam Phu,Tons per day,2564,135.0
Improperly disposed solid waste,Nong Bua Lam Phu,Tons per day,2565,105.0
Improperly disposed solid waste,Sakon Nakhon,Tons per day,2556,691.97
Improperly disposed solid waste,Sakon Nakhon,Tons per day,2557,668.0
Improperly disposed solid waste,Sakon Nakhon,Tons per day,2558,659.0
Improperly disposed solid waste,Sakon Nakhon,Tons per day,2559,622.51
Improperly disposed solid waste,Sakon Nakhon,Tons per day,2560,592.0
Improperly disposed solid waste,Sakon Nakhon,Tons per day,2561,552.38
Improperly disposed solid waste,Sakon Nakhon,Tons per day,2562,89.53
Improperly disposed solid waste,Sakon Nakhon,Tons per day,2563,275.8
Improperly disposed solid waste,Sakon Nakhon,Tons per day,2564,287.0
Improperly disposed solid waste,Sakon Nakhon,Tons per day,2565,213.0
Improperly disposed solid waste,Pattani,Tons per day,2556,406.84
Improperly disposed solid waste,Pattani,Tons per day,2557,328.0
Improperly disposed solid waste,Pattani,Tons per day,2558,303.0
Improperly disposed solid waste,Pattani,Tons per day,2559,318.41
Improperly disposed solid waste,Pattani,Tons per day,2560,306.0
Improperly disposed solid waste,Pattani,Tons per day,2561,286.95
Improperly disposed solid waste,Pattani,Tons per day,2562,292.17
Improperly disposed solid waste,Pattani,Tons per day,2563,789.7
Improperly disposed solid waste,Pattani,Tons per day,2564,423.0
Improperly disposed solid waste,Pattani,Tons per day,2565,111.0
Improperly disposed solid waste,Narathiwat,Tons per day,2556,449.22
Improperly disposed solid waste,Narathiwat,Tons per day,2557,373.0
Improperly disposed solid waste,Narathiwat,Tons per day,2558,352.0
Improperly disposed solid waste,Narathiwat,Tons per day,2559,362.09
Improperly disposed solid waste,Narathiwat,Tons per day,2560,360.0
Improperly disposed solid waste,Narathiwat,Tons per day,2561,361.23
Improperly disposed solid waste,Narathiwat,Tons per day,2562,325.22
Improperly disposed solid waste,Narathiwat,Tons per day,2563,246.3
Improperly disposed solid waste,Narathiwat,Tons per day,2564,237.0
Improperly disposed solid waste,Narathiwat,Tons per day,2565,235.0
Generated solid waste,Surin,Tons per day,2556,1302.17
Generated solid waste,Surin,Tons per day,2557,1304.0
Generated solid waste,Surin,Tons per day,2558,1302.0
Generated solid waste,Surin,Tons per day,2559,1319.49
Generated solid waste,Surin,Tons per day,2560,1276.0
Generated solid waste,Surin,Tons per day,2561,1278.5
Generated solid waste,Surin,Tons per day,2562,1326.5
Generated solid waste,Surin,Tons per day,2563,1104.4
Generated solid waste,Surin,Tons per day,2564,1139.0
Generated solid waste,Surin,Tons per day,2565,1170.0
Generated solid waste,Nong Bua Lam Phu,Tons per day,2556,495.7
Generated solid waste,Nong Bua Lam Phu,Tons per day,2557,487.0
Generated solid waste,Nong Bua Lam Phu,Tons per day,2558,498.0
Generated solid waste,Nong Bua Lam Phu,Tons per day,2559,494.04
Generated solid waste,Nong Bua Lam Phu,Tons per day,2560,487.0
Generated solid waste,Nong Bua Lam Phu,Tons per day,2561,496.62
Generated solid waste,Nong Bua Lam Phu,Tons per day,2562,496.65
Generated solid waste,Nong Bua Lam Phu,Tons per day,2563,355.8
Generated solid waste,Nong Bua Lam Phu,Tons per day,2564,325.0
Generated solid waste,Nong Bua Lam Phu,Tons per day,2565,285.0
Generated solid waste,Maha Sarakham,Tons per day,2556,959.97
Generated solid waste,Maha Sarakham,Tons per day,2557,894.0
Generated solid waste,Maha Sarakham,Tons per day,2558,908.0
Generated solid waste,Maha Sarakham,Tons per day,2559,910.84
Generated solid waste,Maha Sarakham,Tons per day,2560,901.0
Generated solid waste,Maha Sarakham,Tons per day,2561,904.62
Generated solid waste,Maha Sarakham,Tons per day,2562,909.81
Generated solid waste,Maha Sarakham,Tons per day,2563,677.5
Generated solid waste,Maha Sarakham,Tons per day,2564,610.0
Generated solid waste,Maha Sarakham,Tons per day,2565,589.0
Generated solid waste,Phetchabun,Tons per day,2556,903.04
Generated solid waste,Phetchabun,Tons per day,2557,984.0
Generated solid waste,Phetchabun,Tons per day,2558,1043.0
Generated solid waste,Phetchabun,Tons per day,2559,949.97
Generated solid waste,Phetchabun,Tons per day,2560,951.0
Generated solid waste,Phetchabun,Tons per day,2561,953.76
Generated solid waste,Phetchabun,Tons per day,2562,950.6
Generated solid waste,Phetchabun,Tons per day,2563,742.1
Generated solid waste,Phetchabun,Tons per day,2564,637.0
Generated solid waste,Phetchabun,Tons per day,2565,587.0
Generated solid waste,Samut Sakhon,Tons per day,2556,665.39
Generated solid waste,Samut Sakhon,Tons per day,2557,890.0
Generated solid waste,Samut Sakhon,Tons per day,2558,950.0
Generated solid waste,Samut Sakhon,Tons per day,2559,940.35
Generated solid waste,Samut Sakhon,Tons per day,2560,948.0
Generated solid waste,Samut Sakhon,Tons per day,2561,918.0
Generated solid waste,Samut Sakhon,Tons per day,2562,950.42
Generated solid waste,Samut Sakhon,Tons per day,2563,839.1
Generated solid waste,Samut Sakhon,Tons per day,2564,868.0
Generated solid waste,Samut Sakhon,Tons per day,2565,908.0
Generated solid waste,Phuket,Tons per day,2556,686.77
Generated solid waste,Phuket,Tons per day,2557,714.0
Generated solid waste,Phuket,Tons per day,2558,744.0
Generated solid waste,Phuket,Tons per day,2559,879.89
Generated solid waste,Phuket,Tons per day,2560,946.0
Generated solid waste,Phuket,Tons per day,2561,1032.55
Generated solid waste,Phuket,Tons per day,2562,1072.66
Generated solid waste,Phuket,Tons per day,2563,994.5
Generated solid waste,Phuket,Tons per day,2564,722.0
Generated solid waste,Phuket,Tons per day,2565,742.0
Properly disposed solid waste,Nakhon Ratchasima,Tons per day,2556,513.69
Properly disposed solid waste,Nakhon Ratchasima,Tons per day,2557,349.0
Properly disposed solid waste,Nakhon Ratchasima,Tons per day,2558,393.0
Properly disposed solid waste,Nakhon Ratchasima,Tons per day,2559,612.18
Properly disposed solid waste,Nakhon Ratchasima,Tons per day,2560,708.0
Properly disposed solid waste,Nakhon Ratchasima,Tons per day,2561,577.94
Properly disposed solid waste,Nakhon Ratchasima,Tons per day,2562,164.58
Properly disposed solid waste,Nakhon Ratchasima,Tons per day,2563,318.0
Properly disposed solid waste,Nakhon Ratchasima,Tons per day,2564,556.0
Properly disposed solid waste,Nakhon Ratchasima,Tons per day,2565,580.0
Properly disposed solid waste,Loei,Tons per day,2556,3.5
Properly disposed solid waste,Loei,Tons per day,2557,110.0
Properly disposed solid waste,Loei,Tons per day,2558,159.0
Properly disposed solid waste,Loei,Tons per day,2559,20.0
Properly disposed solid waste,Loei,Tons per day,2560,22.0
Properly disposed solid waste,Loei,Tons per day,2561,23.0
Properly disposed solid waste,Loei,Tons per day,2562,20.4
Properly disposed solid waste,Loei,Tons per day,2563,23.0
Properly disposed solid waste,Loei,Tons per day,2564,0.0
Properly disposed solid waste,Loei,Tons per day,2565,0.0
Properly disposed solid waste,Suphan Buri,Tons per day,2556,58.08
Properly disposed solid waste,Suphan Buri,Tons per day,2557,150.0
Properly disposed solid waste,Suphan Buri,Tons per day,2558,161.0
Properly disposed solid waste,Suphan Buri,Tons per day,2559,122.9
Properly disposed solid waste,Suphan Buri,Tons per day,2560,136.0
Properly disposed solid waste,Suphan Buri,Tons per day,2561,170.17
Properly disposed solid waste,Suphan Buri,Tons per day,2562,56.0
Properly disposed solid waste,Suphan Buri,Tons per day,2563,64.0
Properly disposed solid waste,Suphan Buri,Tons per day,2564,60.0
Properly disposed solid waste,Suphan Buri,Tons per day,2565,118.0
Properly disposed solid waste,Phangnga,Tons per day,2556,74.29
Properly disposed solid waste,Phangnga,Tons per day,2557,77.0
Properly disposed solid waste,Phangnga,Tons per day,2558,79.0
Properly disposed solid waste,Phangnga,Tons per day,2559,77.7
Properly disposed solid waste,Phangnga,Tons per day,2560,84.0
Properly disposed solid waste,Phangnga,Tons per day,2561,83.63
Properly disposed solid waste,Phangnga,Tons per day,2562,45.67
Properly disposed solid waste,Phangnga,Tons per day,2563,101.0
Properly disposed solid waste,Phangnga,Tons per day,2564,39.0
Properly disposed solid waste,Phangnga,Tons per day,2565,37.0
Accumulated solid waste,Sa Kaeo,Tonnes,2556,35175.0
Accumulated solid waste,Sa Kaeo,Tonnes,2557,92320.0
Accumulated solid waste,Sa Kaeo,Tonnes,2558,91781.0
Accumulated solid waste,Sa Kaeo,Tonnes,2559,142054.0
Accumulated solid waste,Sa Kaeo,Tonnes,2560,158059.0
Accumulated solid waste,Sa Kaeo,Tonnes,2561,167642.43
Accumulated solid waste,Sa Kaeo,Tonnes,2562,162719.15
Accumulated solid waste,Sa Kaeo,Tonnes,2563,106962.0
Accumulated solid waste,Sa Kaeo,Tonnes,2564,117178.0
Accumulated solid waste,Sa Kaeo,Tonnes,2565,176755.0
Accumulated solid waste,Nakhon Ratchasima,Tonnes,2556,460002.38
Accumulated solid waste,Nakhon Ratchasima,Tonnes,2557,760825.0
Accumulated solid waste,Nakhon Ratchasima,Tonnes,2558,521833.6
Accumulated solid waste,Nakhon Ratchasima,Tonnes,2559,227492.0
Accumulated solid waste,Nakhon Ratchasima,Tonnes,2560,93933.0
Accumulated solid waste,Nakhon Ratchasima,Tonnes,2561,68180.51
Accumulated solid waste,Nakhon Ratchasima,Tonnes,2562,74268.0
Accumulated solid waste,Nakhon Ratchasima,Tonnes,2563,157578.0
Accumulated solid waste,Nakhon Ratchasima,Tonnes,2564,146558.0
Accumulated solid waste,Nakhon Ratchasima,Tonnes,2565,160200.0
Recycled solid waste,Samut Prakan,Tons per day,2556,184.45
Recycled solid waste,Samut Prakan,Tons per day,2557,300.0
Recycled solid waste,Samut Prakan,Tons per day,2558,370.0
Recycled solid waste,Samut Prakan,Tons per day,2559,298.94
Recycled solid waste,Samut Prakan,Tons per day,2560,502.0
Recycled solid waste,Samut Prakan,Tons per day,2561,507.47
Recycled solid waste,Samut Prakan,Tons per day,2562,506.48
Recycled solid waste,Samut Prakan,Tons per day,2563,134.3
Recycled solid waste,Samut Prakan,Tons per day,2564,186.0
Recycled solid waste,Samut Prakan,Tons per day,2565,290.0
Recycled solid waste,Nonthaburi,Tons per day,2556,320.38
Recycled solid waste,Nonthaburi,Tons per day,2557,338.0
Recycled solid waste,Nonthaburi,Tons per day,2558,324.0
Recycled solid waste,Nonthaburi,Tons per day,2559,489.97
Recycled solid waste,Nonthaburi,Tons per day,2560,384.0
Recycled solid waste,Nonthaburi,Tons per day,2561,386.17
Recycled solid waste,Nonthaburi,Tons per day,2562,689.19
Recycled solid waste,Nonthaburi,Tons per day,2563,460.0
Recycled solid waste,Nonthaburi,Tons per day,2564,407.0
Recycled solid waste,Nonthaburi,Tons per day,2565,465.0
Recycled solid waste,Mukdahan,Tons per day,2556,58.96
Recycled solid waste,Mukdahan,Tons per day,2557,10.0
Recycled solid waste,Mukdahan,Tons per day,2558,9.0
Recycled solid waste,Mukdahan,Tons per day,2559,60.85
Recycled solid waste,Mukdahan,Tons per day,2560,35.0
Recycled solid waste,Mukdahan,Tons per day,2561,233.08
Recycled solid waste,Mukdahan,Tons per day,2562,276.84
Recycled solid waste,Mukdahan,Tons per day,2563,134.8
Recycled solid waste,Mukdahan,Tons per day,2564,162.0
Recycled solid waste,Mukdahan,Tons per day,2565,142.0
Recycled solid waste,Yala,Tons per day,2556,229.4
Recycled solid waste,Yala,Tons per day,2557,250.0
Recycled solid waste,Yala,Tons per day,2558,260.0
Recycled solid waste,Yala,Tons per day,2559,238.16
Recycled solid waste,Yala,Tons per day,2560,242.0
Recycled solid waste,Yala,Tons per day,2561,295.42
Recycled solid waste,Yala,Tons per day,2562,295.83
Recycled solid waste,Yala,Tons per day,2563,163.9
Recycled solid waste,Yala,Tons per day,2564,180.0
Recycled solid waste,Yala,Tons per day,2565,113.0
Recycled solid waste,Narathiwat,Tons per day,2556,255.04
Recycled solid waste,Narathiwat,Tons per day,2557,255.0
Recycled solid waste,Narathiwat,Tons per day,2558,380.0
Recycled solid waste,Narathiwat,Tons per day,2559,299.68
Recycled solid waste,Narathiwat,Tons per day,2560,284.0
Recycled solid waste,Narathiwat,Tons per day,2561,275.25
Recycled solid waste,Narathiwat,Tons per day,2562,321.39
Recycled solid waste,Narathiwat,Tons per day,2563,397.2
Recycled solid waste,Narathiwat,Tons per day,2564,408.0
Recycled solid waste,Narathiwat,Tons per day,2565,380.0
Improperly disposed solid waste,Khon Kaen,Tons per day,2556,1104.7
Improperly disposed solid waste,Khon Kaen,Tons per day,2557,1209.0
Improperly disposed solid waste,Khon Kaen,Tons per day,2558,1234.0
Improperly disposed solid waste,Khon Kaen,Tons per day,2559,1196.75
Improperly disposed solid waste,Khon Kaen,Tons per day,2560,236.0
Improperly disposed solid waste,Khon Kaen,Tons per day,2561,379.8
Improperly disposed solid waste,Khon Kaen,Tons per day,2562,456.5
Improperly disposed solid waste,Khon Kaen,Tons per day,2563,308.6
Improperly disposed solid waste,Khon Kaen,Tons per day,2564,364.0
Improperly disposed solid waste,Khon Kaen,Tons per day,2565,364.0
Improperly disposed solid waste,Udon Thani,Tons per day,2556,785.96
Improperly disposed solid waste,Udon Thani,Tons per day,2557,632.0
Improperly disposed solid waste,Udon Thani,Tons per day,2558,660.0
Improperly disposed solid waste,Udon Thani,Tons per day,2559,620.21
Improperly disposed solid waste,Udon Thani,Tons per day,2560,555.0
Improperly disposed solid waste,Udon Thani,Tons per day,2561,506.67
Improperly disposed solid waste,Udon Thani,Tons per day,2562,318.71
Improperly disposed solid waste,Udon Thani,Tons per day,2563,345.6
Improperly disposed solid waste,Udon Thani,Tons per day,2564,358.0
Improperly disposed solid waste,Udon Thani,Tons per day,2565,363.0
Improperly disposed solid waste,Roi Et,Tons per day,2556,1012.59
Improperly disposed solid waste,Roi Et,Tons per day,2557,873.0
Improperly disposed solid waste,Roi Et,Tons per day,2558,874.0
Improperly disposed solid waste,Roi Et,Tons per day,2559,765.18
Improperly disposed solid waste,Roi Et,Tons per day,2560,206.0
